company_id,company_name,website_url,industry_primary,description,city,state,employees,founded_year,website_domain,cleaned_name,data_source,confidence,enriched_data,original_company_name
671b6d6a-dd5e-4ce5-aea2-1f8977107c7b,Plasticcapacitors,,,,,,,,,Plasticcapacitors,original,1.0,{},Plasticcapacitors
671b7996-61d4-42f8-a139-299cad131479,"Gomez Metal Experts, Inc",,,,,,,,,"Gomez Metal Experts, Inc",original,1.0,{},"Gomez Metal Experts, Inc"
671b7fba-a5fd-460c-ab50-95822ee16981,Franklin County Regional Jail,,,,,,,,,Franklin County Regional Jail,original,1.0,{},Franklin County Regional Jail
671b7fd5-9859-4a2b-8cd4-c1d63818128f,Muzzy's Bagels,,,,,,,,,Muzzy's Bagels,original,1.0,{},Muzzy's Bagels
671b983d-8ff1-4f67-b33a-f123cfe38645,Oak Line Solutions Group,,,,,,,,,Oak Line Solutions Group,original,1.0,{},Oak Line Solutions Group
671b9e8f-756b-4896-8a19-84b0365b0f73,Krohner,,,,,,,,,Krohner,original,1.0,{},Krohner
671ba01d-f07f-4ac4-a390-ea4fcffcf568,Spring Rivers Ecological Sciences,,,,,,,,,Spring Rivers Ecological Sciences,original,1.0,{},Spring Rivers Ecological Sciences
671ba3c7-39b4-4dcd-9ecb-429cb0132b71,BA Interests,,,,,,,,,BA Interests,original,1.0,{},BA Interests
671bb9e7-34c1-4d29-9f28-8931103f1d8e,FZA,,,,,,,,,FZA,original,1.0,{},FZA
671bbd4f-c7e8-4ce7-b7c2-b836b14a879c,Dr Poquis,,,,,,,,,Dr Poquis,original,1.0,{},Dr Poquis
671bcbda-1bbd-450d-a1a4-0b002e047382,Griffin Connections,,,,,,,,,Griffin Connections,original,1.0,{},Griffin Connections
671bfd6f-5da7-4076-b73e-563dd8f455af,Prestige Auto Marketing Group,,,,,,,,,Prestige Auto Marketing Group,original,1.0,{},Prestige Auto Marketing Group
671c02e9-f0b8-4bac-8bed-e56f19ddc82e,Lees Supermarket,,,,,,,,,Lees Supermarket,original,1.0,{},Lees Supermarket
671c07ff-3da5-4858-8c6b-c5987b8fb0f2,Johnson Storage and Moving Co. Holdings,,,,,,,,,Johnson Storage and Moving Co. Holdings,original,1.0,{},Johnson Storage and Moving Co. Holdings
671c1afc-cab0-41f6-94f1-b9c5e2017eff,National Trust Insurance Services,,,,,,,,,National Trust Insurance Services,original,1.0,{},National Trust Insurance Services
671c5be4-d13d-4d5d-926a-f8c510edc921,Electric Pros,,,,,,,,,Electric Pros,original,1.0,{},Electric Pros
671c810c-ad72-4845-90bc-72e9d35428ed,Sinclair Cartage,,,,,,,,,Sinclair Cartage,original,1.0,{},Sinclair Cartage
671cb108-1132-4423-86dd-b701fc032622,Goodlifeclothing,https://goodlifeclothing.com/,,,,,,,,Goodlifeclothing,web_search,0.9,"{'found': True, 'company_name': 'Goodlifeclothing', 'description': None, 'industry': None, 'location': None, 'data_source': 'domain_extraction'}","Goodlife Clothing offers a range of premium essentials for modern living, including men's clothing such as t-shirts, sweaters, sweatshirts, polos, shirts, bottoms, and accessories. Their typical customers are individuals who appreciate and understand true style and quality, and who are looking for versatile and comfortable clothing that complements their unique individuality and lifestyle. Goodlife positions itself as a provider of understated essentials defined by the customer, with products that offer a fresh but nostalgic twist on style's greatest hits"
671d0e64-5e3b-4942-8d98-2be44fcc68d8,Hidalgo Energy Center,,,,,,,,,Hidalgo Energy Center,original,1.0,{},Hidalgo Energy Center
671d42cf-fc29-49cc-857f-575cfd23b34c,10x10 studios,http://klaben.com/,,,,,,,,10x10 studios,original,1.0,{},10x10 studios
671d46f7-2544-4274-8e22-4dbc03b3a57b,JLR Associates is the,,,,,,,,,JLR Associates is the,original,1.0,{},JLR Associates is the
671d4859-f9f1-4f44-9af4-e3dcd043dcac,Catalyst Acoustics Group,,,,,,,,,Catalyst Acoustics Group,original,1.0,{},Catalyst Acoustics Group
671dddef-51a4-4e4e-97bb-77a5a0041e61,Wahoodelivery,http://www.wahoodelivery.com,Specialty Retail,Privately Held (no backing),,,,,wahoodelivery.com,Wahoodelivery,web_search,0.8,"{'found': True, 'company_name': 'Wahoodelivery', 'description': None, 'industry': None, 'location': None, 'data_source': 'domain_extraction'}",Feyyaz Arhan
671de806-3178-4932-bcc6-88fa36af3416,law offices of deacon zhang (visatopia),,,,,,,,,law offices of deacon zhang (visatopia),original,1.0,{},law offices of deacon zhang (visatopia)
671df0d2-7e06-4766-bca1-1d112e96345f,Jag Retail,,,,,,,,,Jag Retail,original,1.0,{},Jag Retail
671df577-bff7-4b93-a7f5-d87ac11800a6,Powerflex Fence,,,,,,,,,Powerflex Fence,original,1.0,{},Powerflex Fence
671dfa1f-0ea5-4369-a418-59d5f6d5eac8,Groeschel,,,,,,,,,Groeschel,original,1.0,{},Groeschel
671e2674-afd9-4f15-b737-a23f27779cad,Rose Trucking,,,,,,,,,Rose Trucking,original,1.0,{},Rose Trucking
671e7789-e372-4fbe-84da-bb189027aa0b,Ramsaylawoffice,,,,,,,,,Ramsaylawoffice,original,1.0,{},Ramsaylawoffice
671e81d0-4d19-4ed2-86f0-cfc7fe73ad58,Sr Remodeling,,,,,,,,,Sr Remodeling,original,1.0,{},Sr Remodeling
671e88a7-43f2-4a7c-a36a-8c766e063286,Scott Building,,,,,,,,,Scott Building,original,1.0,{},Scott Building
671e99d2-7661-4442-9428-add28fb66d11,Robinson Stave,,,,,,,,,Robinson Stave,original,1.0,{},Robinson Stave
671eab52-8b78-4796-bf0c-87184cbb49b9,Hayden Wrecking Corp,http://haydenwrecking.com,,,,,,,,Hayden Wrecking Corp,original,1.0,{},Hayden Wrecking Corp
671f114c-edce-4ee2-9ddc-21ae2d2705fd,Harrington Usa Inc,,,,,,,,,Harrington Usa Inc,original,1.0,{},Harrington Usa Inc
671f3ff9-e0bf-4ce6-a05b-302b52d5bfaa,JohnBernard,,,,,,,,,JohnBernard,original,1.0,{},JohnBernard
671f47d8-b9e0-4998-9a00-f6256caae724,R.V. Evans,,,,,,,,,R.V. Evans,original,1.0,{},R.V. Evans
671f51bc-1859-4db0-b231-de67d811bcd7,Hampton Power Systems,,,,,,,,,Hampton Power Systems,original,1.0,{},Hampton Power Systems
671f52a9-c58c-4d50-a734-e4ed16fdd683,Light Lines,,,,,,,,,Light Lines,original,1.0,{},Light Lines
671fa595-e79d-4593-a303-4c4ac1c9989c,Marvel Abrasive Products,,,,,,,,,Marvel Abrasive Products,original,1.0,{},Marvel Abrasive Products
671fb71c-9ea6-407f-947e-ed984e405e21,Emory Volunteer Fire Department,,,,,,,,,Emory Volunteer Fire Department,original,1.0,{},Emory Volunteer Fire Department
671fc1b5-939d-40d2-a398-b273c0bf685e,Remark Visions,,,,,,,,,Remark Visions,original,1.0,{},Remark Visions
671fdde4-5d16-459f-86ed-e4403ecc6068,"Brelie Gear Company, Inc",,,,,,,,,"Brelie Gear Company, Inc",original,1.0,{},"Brelie Gear Company, Inc"
672061ec-4b00-4c46-b618-531df1b92a97,Sabel Engineering Corporation,,,,,,,,,Sabel Engineering Corporation,original,1.0,{},Sabel Engineering Corporation
67206dc5-978f-40f4-85be-91fbffb1c796,Hearstudios,,,,,,,,,Hearstudios,original,1.0,{},Hearstudios
67207cf0-782f-46dc-9332-5a892090655b,Veritusgroup,http://veritusgroup.com,Application Software,Privately Held (no backing),,,,,veritusgroup.com,Veritusgroup,web_search,0.8,"{'found': True, 'company_name': 'Veritusgroup', 'description': None, 'industry': None, 'location': None, 'data_source': 'domain_extraction'}",Richard Perry
67208074-b725-430e-9c40-602e53631d97,Ohmazingtech Llc,http://OhmazingTech LLC,Information Technology,"Provider of IT-managed services based in Florida, United States. The company provides managed services, co-managed services, fractional CIO, development and CRM, IT consulting services, and more.",,,,,OhmazingTech LLC,Ohmazingtech Llc,web_search,0.8,"{'found': True, 'company_name': 'Ohmazingtech Llc', 'description': None, 'industry': None, 'location': None, 'data_source': 'domain_extraction'}",Michael Riley
67209da5-eb9f-4dda-b117-3a17283199e8,Saloomey,,,,,,,,,Saloomey,original,1.0,{},Saloomey
6720c960-0e15-4936-91b0-c8e67b84de7d,"Magnolia Oil & Gas (Portfolio of Oil and Gas Properties in Giddings, Texas)",,,,,,,,,"Magnolia Oil & Gas (Portfolio of Oil and Gas Properties in Giddings, Texas)",original,1.0,{},"Magnolia Oil & Gas (Portfolio of Oil and Gas Properties in Giddings, Texas)"
6720edba-384b-449c-82c9-1e5c30737e9e,Sam Carbis Solutions Group,,,,,,,,,Sam Carbis Solutions Group,original,1.0,{},Sam Carbis Solutions Group
67213cb7-618f-4ffa-9303-b23a76337236,Resourcepromotions,,,,,,,,,Resourcepromotions,original,1.0,{},Resourcepromotions
67213d22-8fd0-41e6-a9bc-ac680f95f5ae,Meisner Services,,,,,,,,,Meisner Services,extracted,0.9,{},"Meisner Services offers residential and commercial HVAC (heating, ventilation, and air conditioning) services, as well as electrical services. Their typical customers include homeowners, businesses, industrial and institutional customers in the greater Lehigh Valley area. They position themselves as experts in indoor comfort solutions, focusing on personalized service tailored to each customer's specific needs. They claim to differentiate themselves through their customer-first approach, fully qualified experts, personalized solutions, and hassle-free experience"
6721433c-1547-427a-8a62-58b79adf8b6b,Netvision Computer Services Inc,http://netvisionitsupport.com,,,,,,,,Netvision Computer Services Inc,original,1.0,{},Netvision Computer Services Inc
67214569-c811-4eb4-8db5-0bbc026b7484,Joe Rockstahl,,,,,,,,,Joe Rockstahl,original,1.0,{},Joe Rockstahl
6721551a-5ede-4f32-9a4c-dd1aa4fd0387,S. M. Godwin,,,,,,,,,S. M. Godwin,original,1.0,{},S. M. Godwin
67216ced-0ca6-4554-921c-285f9b0cb18f,Dja,https://www.dja.com/,,,,,,,,Dja,web_search,0.9,"{'found': True, 'company_name': 'Dja', 'description': None, 'industry': None, 'location': None, 'data_source': 'domain_extraction'}","Don Jagoda Associates specializes in creating and executing promotion solutions, including sweepstakes, contests, games, rebates, loyalty programs, and sales incentives. Their typical customers are companies looking to run promotional marketing campaigns to engage with their target audience and drive results. Don Jagoda Associates positions themselves as promotional marketing experts with over 60 years of experience, emphasizing their commitment to quality, service, and integrity in every program they administer"
672178a8-f38e-4216-980a-40bbc2bfa170,Sam Colusci Transmission Service,,,,,,,,,Sam Colusci Transmission Service,original,1.0,{},Sam Colusci Transmission Service
67219cfd-d016-44ab-a7bc-ff1c41fe5470,Saber Power Services,,,,,,,,,Saber Power Services,original,1.0,{},Saber Power Services
6721ce8b-a8ea-461e-b2f9-8b7d02bdb9ed,Shoaf Precast,,,,,,,,,Shoaf Precast,original,1.0,{},Shoaf Precast
6721d2ec-7ae7-4dd9-9402-83ecd8bc1817,Bridge Home Health and Hospice,,,,,,,,,Bridge Home Health and Hospice,original,1.0,{},Bridge Home Health and Hospice
6721d8a2-0430-46a8-b8cd-58c60e10f10f,Oglesby AG Consulting,,,,,,,,,Oglesby AG Consulting,original,1.0,{},Oglesby AG Consulting
6721e247-1d4b-4e3e-8223-35645482f227,Mathis Rentals,,,,,,,,,Mathis Rentals,original,1.0,{},Mathis Rentals
67222341-55ab-4046-a742-3fca4f6482ef,"Jorgenson Metal Rolling & Forming, Inc",,,,,,,,,"Jorgenson Metal Rolling & Forming, Inc",original,1.0,{},"Jorgenson Metal Rolling & Forming, Inc"
67229eca-be43-4caf-9102-fb2c411e0aee,KENNETH M GIBSON,,,,,,,,,KENNETH M GIBSON,original,1.0,{},KENNETH M GIBSON
6722b9fe-b732-44b6-a736-a94b7efbd9cc,J&S Business Products,http://jsbusinessproducts.com,,,,,,,,J&S Business Products,original,1.0,{},J&S Business Products
6722c086-b036-4131-8cf9-11f458946504,"Rothschild, Barry & Myers",,,,,,,,,"Rothschild, Barry & Myers",original,1.0,{},"Rothschild, Barry & Myers"
6722c93f-ba2d-4e42-948f-a229036b413b,Sagres Construction,,,,,,,,,Sagres Construction,original,1.0,{},Sagres Construction
6722d61e-5f7a-494a-a875-e502c93f8929,St. Louis Air Express,,,,,,,,,St. Louis Air Express,original,1.0,{},St. Louis Air Express
67237e3f-da49-4812-9e75-6b52ee9320fe,Irrigation Design and Construction,,,,,,,,,Irrigation Design and Construction,original,1.0,{},Irrigation Design and Construction
6723a1cb-68ab-46e9-8989-23c74d043db6,Martin Mechanical (Athens),,,,,,,,,Martin Mechanical (Athens),original,1.0,{},Martin Mechanical (Athens)
6723a82d-4f3a-41fb-a21e-e15fcf7ec7f3,Oscar Banks Food Service,,,,,,,,,Oscar Banks Food Service,original,1.0,{},Oscar Banks Food Service
6723cee3-dfb3-44a2-8cb9-605c038213a1,Landlgardensinc,,,,,,,,,Landlgardensinc,original,1.0,{},Landlgardensinc
6723d404-19eb-4c09-b4b8-55d65bd4e14d,Midway Theater and Theater,,,,,,,,,Midway Theater and Theater,original,1.0,{},Midway Theater and Theater
