company_id,company_name,website_url,industry_primary,description,city,state,employees,founded_year,website_domain,cleaned_name,data_source,confidence,enriched_data,original_company_name
28717b93-0b42-42be-8616-faf64589501a,One Financial Plaza,,,,,,,,,One Financial Plaza,original,1.0,{},One Financial Plaza
28718b52-0015-44b6-9aa8-93041b331b59,Ridgeviewapts,,,,,,,,,Ridgeviewapts,original,1.0,{},Ridgeviewapts
2871a0dc-757b-4cc1-a5fc-fc779d798ea4,Frasco,,,,,,,,,Frasco,original,1.0,{},Frasco
2871bf13-98d6-43ff-a61e-aeee339d9199,Vitas Household,,,,,,,,,Vitas Household,extracted,0.9,{},"Vitas Household offers energy shopping services to help consumers find and switch to lower utility rates in their area, as well as purchase carbon offsets. Their typical customers are individuals and households looking to save money on their utility bills and reduce their carbon footprint. Vitas Household claims to differentiate themselves by guaranteeing upfront savings, providing a free savings analysis, and offering their service for free to low-income individuals, including the elderly"
2871c893-0366-4125-a75c-cf9b3dee6f89,Marshal D. Gibson Professional,,,,,,,,,Marshal D. Gibson Professional,original,1.0,{},Marshal D. Gibson Professional
2871cee8-8c0a-4670-bd72-52c378d67e56,Hawthorne Contracting Co,,,,,,,,,Hawthorne Contracting Co,original,1.0,{},Hawthorne Contracting Co
2871cff4-20b6-4254-8c9c-edc444969829,Journalistsresource,,,,,,,,,Journalistsresource,original,1.0,{},Journalistsresource
28724fad-70b5-4622-b5ca-deea8490db5f,GPS Insight,,,,,,,,,GPS Insight,original,1.0,{},GPS Insight
287269df-a708-4ad7-9d8c-1e878535dd7f,SK Hops,,,,,,,,,SK Hops,original,1.0,{},SK Hops
28727800-1651-4b44-b0c6-9497f3e93261,Island Brokers Realty,,,,,,,,,Island Brokers Realty,original,1.0,{},Island Brokers Realty
2872b55b-3c7b-40ee-bd3c-27ac3b25f362,Geological Society of America,,,,,,,,,Geological Society of America,original,1.0,{},Geological Society of America
2872be15-e86a-43e1-bfc0-d6532d57c42c,MCIS Trade Group,,,,,,,,,MCIS Trade Group,original,1.0,{},MCIS Trade Group
2872cd81-6ae9-4642-a28e-ed007505dc2d,Intrado Life & Safety,,,,,,,,,Intrado Life & Safety,original,1.0,{},Intrado Life & Safety
2872f074-d8f8-4e85-ad99-b066a45b4b7d,Det Tronics,http://www.det-tronics.com,"Designer and manufacturer of flame detection, gas detection, and hazard mitigation systems created for high-risk processes and critical industrial operations. The company offers flame detectors, combustible gas detectors, toxic gas detectors, explosion-proof smoke detectors, flame detectors, alarm locators, and more, thereby enabling clients with redundant operational capabilities and protecting staff and facilities from dangerous gases.",Electronic Equipment and Instruments,,,,,det-tronics.com,Det Tronics,web_search,0.8,"{'found': True, 'company_name': 'Det Tronics', 'description': None, 'industry': None, 'location': None, 'data_source': 'domain_extraction'}",Richard Princeton
2873060a-f13c-4513-a168-dcb7a8448e7f,Project Management Training by TeachPath,,,,,,,,,Project Management Training by TeachPath,original,1.0,{},Project Management Training by TeachPath
28731ccb-29b5-4d00-a333-c2dc3c1f0c94,Kansas Basement & Foundation,,,,,,,,,Kansas Basement & Foundation,extracted,0.9,{},"Kansas Basement & Foundation offers basement repair services, including renovations, painting, plumbing, electrical work, appliance repair, and festive cleaning. Their typical customers are homeowners who are experiencing basement or foundation issues and are looking for professional assistance to secure and maintain their homes. Kansas Basement & Foundation positions themselves as a reliable and accessible partner for homeowners, emphasizing their readiness to help and commitment to keeping homes safe and secure from the bottom up"
28732446-18f5-4a40-9142-f28863a69233,THE Machines Yvonand,,,,,,,,,THE Machines Yvonand,original,1.0,{},THE Machines Yvonand
287351a3-b12e-4ee0-9082-4c066147dba2,Premiersnowandice,,,,,,,,,Premiersnowandice,original,1.0,{},Premiersnowandice
2873777f-bf5b-4ec4-9661-3c7ebfab0a90,Abar On Site Fleet Services,,,,,,,,,Abar On Site Fleet Services,original,1.0,{},Abar On Site Fleet Services
28738a29-b32d-4118-8b6d-af586422ecfd,Miller's Area Heating,,,,,,,,,Miller's Area Heating,original,1.0,{},Miller's Area Heating
28739139-089c-43e7-922d-9820b3b8ad1e,Elevate Enterprises,,,,,,,,,Elevate Enterprises,original,1.0,{},Elevate Enterprises
287392bd-8aea-4bd3-8c01-144e5a0dfe26,Pilot Floor Covering,,,,,,,,,Pilot Floor Covering,original,1.0,{},Pilot Floor Covering
2873b0a7-8ec1-410a-adda-5420e2fc1c56,Lyman Companies,,,,,,,,,Lyman Companies,original,1.0,{},Lyman Companies
2873c80c-8f6c-4b38-b98f-b73247c2c3bc,Q.S.P. Packers,,,,,,,,,Q.S.P. Packers,original,1.0,{},Q.S.P. Packers
2873d349-abb5-4192-b530-8e1054ee0cd5,Precision Marble Inc,http://precisionmarbleinc.com,,,,,,,,Precision Marble Inc,original,1.0,{},Precision Marble Inc
