company_id,company_name,website_url,industry_primary,description,city,state,employees,founded_year,website_domain,cleaned_name,data_source,confidence,enriched_data,original_company_name
0aa91425-61ae-41fa-8217-4d545441f719,James Horton Construction,,,,,,,,,James Horton Construction,original,1.0,{},James Horton Construction
0aa92d50-be3a-4e37-aec3-329c59b383e5,Trigonunited,http://trigonunited.com,,,,,,,,Trigonunited,web_search,0.8,"{'found': True, 'company_name': 'Trigonunited', 'description': None, 'industry': None, 'location': None, 'data_source': 'domain_extraction'}",Trigon United
0aa95cc5-5844-403f-9298-dc43e49855e0,Insanitycomplex,,,,,,,,,Insanitycomplex,original,1.0,{},Insanitycomplex
0aa96e43-2fee-4cfe-bcb3-f5d3b7bbecd2,Achievecpk,http://achievecpk.com,,,,,,,,Achievecpk,web_search,0.8,"{'found': True, 'company_name': 'Achievecpk', 'description': None, 'industry': None, 'location': None, 'data_source': 'domain_extraction'}",Achieve Technologies
0aa97b69-de21-4ab8-a6a2-680dbb575c42,Kings Mountain Hardwood,,,,,,,,,Kings Mountain Hardwood,extracted,0.9,{},"Kings Mountain Hardwood is a company that saws and dries native hardwood lumber and Eastern White cedar, offering kiln-dried native hardwood and live edge slabs. Their typical customers are retail consumers looking for high-quality hardwood lumber and live edge slabs for woodworking or construction projects. Kings Mountain Hardwood positions itself as a reliable supplier of natural, kiln-dried hardwood and cedar products sourced from a variety of locations, emphasizing the quality and natural selection of their lumber"
0aa9928e-ef23-4a86-8694-55276b160c00,Office Sales,,,,,,,,,Office Sales,original,1.0,{},Office Sales
0aa9930f-4fe0-4457-8277-6f1bd5897c1e,HealthStar AI,,,,,,,,,HealthStar AI,original,1.0,{},HealthStar AI
0aa9af8b-ccec-48db-8fe8-387276fc5ebe,Made Event,,,,,,,,,Made Event,original,1.0,{},Made Event
0aa9b2bf-7bd8-4a48-9cf2-628fb5af5f8d,M&M X-Press,,,,,,,,,M&M X-Press,original,1.0,{},M&M X-Press
0aa9df07-aad1-46fb-bc2f-b7235f034a9d,Okland Oil Company,,,,,,,,,Okland Oil Company,original,1.0,{},Okland Oil Company
0aa9f0b1-238e-49df-9d92-7524f6b53f08,"Lam, Tony CPA - Tony Lam & Company",,,,,,,,,"Lam, Tony CPA - Tony Lam & Company",original,1.0,{},"Lam, Tony CPA - Tony Lam & Company"
0aaa11df-f45c-4035-9479-3bddb8abf82e,A and G Rental Management,,,,,,,,,A and G Rental Management,original,1.0,{},A and G Rental Management
0aaa1466-baa5-4b2a-8f87-ce3e28eec5dc,Fighting Illini Prodcutions,,,,,,,,,Fighting Illini Prodcutions,original,1.0,{},Fighting Illini Prodcutions
0aaa298a-65a7-4231-9261-ee92d3fdb953,Nexusguard Inc,http://Nexusguard Inc.,Information Technology,"Developer of cloud-based distributed denial of service (DDoS) security software designed for communications service providers and enterprises. The company's platform offers origin, edge and application protection and core infrastructure security as well as provides training to equip the staff with real-world, executable skills, ensuring its clients protect their network assets and end users from DDoS attacks effectively.",,,,,Nexusguard Inc.,Nexusguard Inc,web_search,0.8,"{'found': True, 'company_name': 'Nexusguard Inc', 'description': None, 'industry': None, 'location': None, 'data_source': 'domain_extraction'}",Hope Frank
0aaa2ccd-5dc0-4dd3-9f22-fd656a38bbe9,STAR BASE Consulting,,,,,,,,,STAR BASE Consulting,original,1.0,{},STAR BASE Consulting
0aaa48d5-0033-42d0-8f51-4226b5ede067,"House Of MKS Events, LLC",https://house-of-mks-events-llc.business.site/,,,,,,,,"House Of MKS Events, LLC",original,1.0,{},"House Of MKS Events, LLC"
0aaa4934-38e6-4718-a5eb-ddd66192bb3f,Security Armored Car Service,,,,,,,,,Security Armored Car Service,original,1.0,{},Security Armored Car Service
0aaa55c3-9111-436c-8feb-4b81ef015448,Lane Fire Authority,,,,,,,,,Lane Fire Authority,original,1.0,{},Lane Fire Authority
0aaa6df1-d7ff-4585-aec9-a4422f67d160,IFR Systems,,,,,,,,,IFR Systems,original,1.0,{},IFR Systems
0aaa74c2-8cfd-4299-9cb6-be5ca933de8e,Cloud Kinetics Tech,,,,,,,,,Cloud Kinetics Tech,original,1.0,{},Cloud Kinetics Tech
0aaaaae8-76cd-4728-b128-5b30d6fa3fce,P M and S,,,,,,,,,P M and S,original,1.0,{},P M and S
0aaaafbc-1633-4bcc-b5c5-f8d12a1d4452,"Hub Optical Distributing Co., Inc",,,,,,,,,"Hub Optical Distributing Co., Inc",original,1.0,{},"Hub Optical Distributing Co., Inc"
0aaac1e3-d91b-4977-aad6-4fd924f8d46f,"Feature, Llc","http://Feature, LLC",Information Technology,"Operator of a social marketplace platform intended for entertainers to monetize their content. The company's platform builds personalized connections with artists, influencers, athletes by booking a virtual meet and greet, enabling fans and artists to connect and transact on one platform.",,,,,"Feature, LLC","Feature, Llc",web_search,0.8,"{'found': True, 'company_name': 'Feature, Llc', 'description': None, 'industry': None, 'location': None, 'data_source': 'domain_extraction'}",Matt Bravo
0aaac6a5-76a7-4b75-bb37-235a209ed917,fountainheadme amazon & ecommerce management,,,,,,,,,fountainheadme amazon & ecommerce management,original,1.0,{},fountainheadme amazon & ecommerce management
0aaad44b-01df-482a-b7c4-11d3da341367,Stronghold Gym & Personal Training,http://strongholdgymsb.com,,,,,,,,Stronghold Gym & Personal Training,original,1.0,{},Stronghold Gym & Personal Training
0aaaef22-22e8-44e5-a32a-f1f68ab0879e,PumpTop TV,,,,,,,,,PumpTop TV,original,1.0,{},PumpTop TV
0aaafcab-653b-4670-9ea4-4e711f4f067c,Liberty Resources II (Oil and Gas Assets in Williston),,,,,,,,,Liberty Resources II (Oil and Gas Assets in Williston),original,1.0,{},Liberty Resources II (Oil and Gas Assets in Williston)
0aab375c-31b8-4c20-87fa-fb40043ca5d2,Quantasys Inc,,,,,,,,,Quantasys Inc,original,1.0,{},Quantasys Inc
0aab49ac-282a-4921-90d8-cb67bec5cb62,Mansfield Janitorial,,,,,,,,,Mansfield Janitorial,original,1.0,{},Mansfield Janitorial
0aab675e-9ef8-42eb-96d5-88a712999460,Harvey Law Firm,,,,,,,,,Harvey Law Firm,original,1.0,{},Harvey Law Firm
0aab82fc-5427-4764-93c6-a70e24d17824,Law Office of Timothy Farrell Sweeney,,,,,,,,,Law Office of Timothy Farrell Sweeney,original,1.0,{},Law Office of Timothy Farrell Sweeney
0aab95f8-5b9b-4ff7-9601-0d814dc6d2aa,Performance Concrete Products,,,,,,,,,Performance Concrete Products,original,1.0,{},Performance Concrete Products
0aab9ab6-bf21-4381-a9eb-422354c10550,CardioCube,,,,,,,,,CardioCube,original,1.0,{},CardioCube
