company_id,company_name,website_url,industry_primary,description,city,state,employees,founded_year,website_domain,cleaned_name,data_source,confidence,enriched_data,original_company_name
535b6599-cfd8-4c46-afff-af1bb7ee2b9f,GERMAN ADVANCED COMPOSITES,,,,,,,,,GERMAN ADVANCED COMPOSITES,original,1.0,{},GERMAN ADVANCED COMPOSITES
535b68eb-feb5-4ec4-b54b-c4d5fa8fd9f2,Jonaco Machine,,,,,,,,,Jonaco Machine,original,1.0,{},Jonaco Machine
535b6e98-3441-4c9f-b453-abbeeb45d173,Pristine Sun LLC,http://pristinesun.com,,,,,,,,Pristine Sun LLC,original,1.0,{},Pristine Sun LLC
535bb6e8-617d-4c28-9fb2-60eb223ef692,Performa Consulting Group,,,,,,,,,Performa Consulting Group,original,1.0,{},Performa Consulting Group
535bbeae-ce53-41bf-b1e1-618e96fcbbe5,Precision Cooling Towers,,,,,,,,,Precision Cooling Towers,original,1.0,{},Precision Cooling Towers
535bcf15-a842-415d-833f-2ee2aa945960,Strategic Marketing Concept,,,,,,,,,Strategic Marketing Concept,original,1.0,{},Strategic Marketing Concept
535bdbc8-5e33-4b26-a8b0-8452e82c0dbb,Aerium Therapeutics,,,,,,,,,Aerium Therapeutics,original,1.0,{},Aerium Therapeutics
535bf7d4-c25f-4594-8c79-6b15154f6dca,Key Fishing and Rentals,,,,,,,,,Key Fishing and Rentals,original,1.0,{},Key Fishing and Rentals
535c1147-a31a-4c8f-be23-b4e3e8e7228b,Spectrum Alloys,,,,,,,,,Spectrum Alloys,original,1.0,{},Spectrum Alloys
535c2ae4-a09c-45fb-a2e5-cf9fdccf7498,"Midwest Based Grading,Excavating",,,,,,,,,"Midwest Based Grading,Excavating",extracted,0.9,{},"Midwest Based Grading,Excavating and Site Clearing Contractor. Some of our previous projects have included large scale earth moving,site work and right of way clearing and grubbing. We also provide trucking solutions consisting of side dumps, belly dumps, and live bottoms"
535c419e-77ec-46d7-8212-f33c04ce372d,Hickersonfloorandtilehaus,,,,,,,,,Hickersonfloorandtilehaus,original,1.0,{},Hickersonfloorandtilehaus
535c4598-863b-4c0a-ae4c-f7a4086afe23,Lucca Freezer & Cold Storage,,,,,,,,,Lucca Freezer & Cold Storage,original,1.0,{},Lucca Freezer & Cold Storage
535c5ce0-260d-46c3-99cd-22c7c546c825,Express Stop (23 Convenience Stores),,,,,,,,,Express Stop (23 Convenience Stores),original,1.0,{},Express Stop (23 Convenience Stores)
535c6105-bed3-416a-956a-f67c5f48a912,GMA Soft,,,,,,,,,GMA Soft,original,1.0,{},GMA Soft
535c8823-2761-46db-a956-eb22694d837d,OPUS Upstream,,,,,,,,,OPUS Upstream,original,1.0,{},OPUS Upstream
535c89e3-fc2c-4a34-a284-77c047851540,Housing Partnerships,,,,,,,,,Housing Partnerships,original,1.0,{},Housing Partnerships
535c8bec-7579-46fa-87d5-8037ae125e44,Quadrangle Development Company,,,,,,,,,Quadrangle Development Company,extracted,0.9,{},"Quadrangle Development Company specializes in developing and acquiring office, industrial, and healthcare properties throughout the United States. Their typical customers are companies and organizations in need of office space, industrial facilities, and healthcare properties. They position themselves as focused on providing quality and creating value through intelligent project design, management, and financing. They claim to differentiate themselves by applying a hands-on, owners' approach to each project, resulting in quality projects founded on intelligent planning, creative design, and diligent implementation"
535cbe62-829b-4d57-ae00-618a61b75639,Imagination Branding,,,,,,,,,Imagination Branding,original,1.0,{},Imagination Branding
535cd85f-b129-442b-b564-0dd0607ce11b,Texas Electric Broker,http://texaselectricbroker.com,,,,,,,,Texas Electric Broker,original,1.0,{},Texas Electric Broker
535cdcc2-4484-4961-b6bb-9d4a8d4b53ce,Mitcoglobal,,,,,,,,,Mitcoglobal,original,1.0,{},Mitcoglobal
535cfb22-0c8e-422f-8f63-9af392ffce59,Hashprompt Softwares Private,,,,,,,,,Hashprompt Softwares Private,original,1.0,{},Hashprompt Softwares Private
535cff92-879a-4c83-b238-5a8e6ac56746,lkldnow.com,,,,,,,,,lkldnow.com,original,1.0,{},lkldnow.com
535d0dc2-f9eb-4749-9229-ca8025abd05c,Pikecountyhealth,,,,,,,,,Pikecountyhealth,original,1.0,{},Pikecountyhealth
535d3273-bc9d-4627-a573-65cbb4800651,Studiopartners,,,,,,,,,Studiopartners,original,1.0,{},Studiopartners
535d38f9-70d2-4c29-b8bf-9e1fc83429dd,Lexicon Solutions,,,,,,,,,Lexicon Solutions,original,1.0,{},Lexicon Solutions
535d3f84-3039-42cc-989b-f4a29467ea32,Moore Construction Bfw,,,,,,,,,Moore Construction Bfw,original,1.0,{},Moore Construction Bfw
535d4872-431b-4d21-8723-0fdac3c63275,Productive Business Interiors,,,,,,,,,Productive Business Interiors,original,1.0,{},Productive Business Interiors
535d499f-7c0a-4ebc-b1d7-f13de82f7979,Renegade Bass Tournaments,,,,,,,,,Renegade Bass Tournaments,original,1.0,{},Renegade Bass Tournaments
535d4e6b-23ad-4f46-9541-7c88faa2b88f,"Smithson, Inc",http://smithsonnet.com,,,,,,,,"Smithson, Inc",original,1.0,{},"Smithson, Inc"
535d6148-5d54-42c4-9b69-8243b897685d,Regal Power INC,http://regalpowerinc.com,,,,,,,,Regal Power INC,original,1.0,{},Regal Power INC
535d6667-39d9-4f81-ab2f-fe56b00b1181,Stephano Slack,,,,,,,,,Stephano Slack,original,1.0,{},Stephano Slack
535d7fbc-6f11-4ba2-9b1f-d9a9e03e854d,Label Impressions,,,,,,,,,Label Impressions,original,1.0,{},Label Impressions
535d8f0b-5c46-442f-a250-07f8fa123bd7,Aaatex Corp. Usa,,,,,,,,,Aaatex Corp. Usa,original,1.0,{},Aaatex Corp. Usa
535db5a0-274d-42ca-bf78-f89709bf6941,Aarch Caster and Equipment Co,,,,,,,,,Aarch Caster and Equipment Co,original,1.0,{},Aarch Caster and Equipment Co
