company_id,company_name,website_url,industry_primary,description,city,state,employees,founded_year,website_domain,cleaned_name,data_source,confidence,enriched_data,original_company_name
0af65af6-bf20-4d62-80c2-a2d018263c58,Professtional Turf Growers,,,,,,,,,Professtional Turf Growers,original,1.0,{},Professtional Turf Growers
0af6684b-4620-47ea-aa54-244fabd20ea6,Struthers,,,,,,,,,Struthers,original,1.0,{},Struthers
0af66c4a-a639-4571-b3bf-aa11e7373efb,Lindsey - Lindsey and Company,,,,,,,,,Lindsey - Lindsey and Company,original,1.0,{},Lindsey - Lindsey and Company
0af66d31-a9d9-4e0b-a45f-29343331fad0,Hopson Builders,,,,,,,,,Hopson Builders,original,1.0,{},Hopson Builders
0af67940-bcda-44a3-b037-898b12603553,"C-Phase Services, LLC",http://cphaseservices.com,,,,,,,,"C-Phase Services, LLC",original,1.0,{},"C-Phase Services, LLC"
0af6a2eb-32db-4de5-825c-65abc9157b1c,Moore Wayne Construction & Realty,,,,,,,,,Moore Wayne Construction & Realty,original,1.0,{},Moore Wayne Construction & Realty
0af6b720-1edc-49ba-bfee-2bad7ff729d0,Mclarty Nlrf Llc,,,,,,,,,Mclarty Nlrf Llc,original,1.0,{},Mclarty Nlrf Llc
0af6c076-e122-4ebf-a2e0-dc9ab7f50c8b,SCIHOUSE,,,,,,,,,SCIHOUSE,original,1.0,{},SCIHOUSE
0af6ec39-2f63-42cf-8165-806c06764f25,P J T Transport,,,,,,,,,P J T Transport,original,1.0,{},P J T Transport
0af6fcf1-a00d-441c-bf0a-31f82388dc89,Sunset Hospitality Group,,,,,,,,,Sunset Hospitality Group,original,1.0,{},Sunset Hospitality Group
0af70011-38bc-41f0-a1ff-0eb8c656c0e0,Pro Fabricators,,,,,,,,,Pro Fabricators,original,1.0,{},Pro Fabricators
0af71fe6-6c8e-4639-ac87-b5bcfe9483db,Southern Political Science Association,,,,,,,,,Southern Political Science Association,original,1.0,{},Southern Political Science Association
0af72fec-d4b3-49bd-85c6-10d00172e22f,Nailed It Roofing,,,,,,,,,Nailed It Roofing,original,1.0,{},Nailed It Roofing
0af738a2-695a-4823-80bf-7c3609045e99,Aardvark Solutions Group,,,,,,,,,Aardvark Solutions Group,original,1.0,{},Aardvark Solutions Group
0af73953-b94b-483a-9c01-123e75b0859d,Insys Manufacturing,,,,,,,,,Insys Manufacturing,original,1.0,{},Insys Manufacturing
0af73954-2dea-4bfa-ab6c-3d97516d1376,Safety Engineering and Forensic Analysis,,,,,,,,,Safety Engineering and Forensic Analysis,original,1.0,{},Safety Engineering and Forensic Analysis
0af74114-dbba-4abd-be39-384cbe29b799,Real Life Advantage,,,,,,,,,Real Life Advantage,original,1.0,{},Real Life Advantage
0af747cf-b87c-453b-ba1a-a9b22d359d31,Grand Prix Car Wash,,,,,,,,,Grand Prix Car Wash,original,1.0,{},Grand Prix Car Wash
0af76049-93ea-403e-8f32-210b45b6314a,Del's Masonry,,,,,,,,,Del's Masonry,extracted,0.9,{},"Del's Masonry offers professional masonry services in Colorado, specializing in commercial and residential projects involving brick, block, and stone. Their typical customers include property developers, homeowners, businesses, and construction firms in the greater Northern Colorado area. Del's Masonry positions itself as a company driven by a commitment to ingenuity, integrity, and hard work, with a focus on achieving the highest level of execution and customer satisfaction in every project. They differentiate themselves through their decades-long reputation for high-quality standards and their dedication to exceeding customer expectations"
0af76d6c-a104-4848-8bea-a4ed53a91db2,glass house shirtmakers,,,,,,,,,glass house shirtmakers,original,1.0,{},glass house shirtmakers
0af7aefc-5260-4f9f-aaf5-881c30340347,Petermichaelwinery,,,,,,,,,Petermichaelwinery,original,1.0,{},Petermichaelwinery
0af7b104-ec22-49ce-a798-d210c5d05a55,PowerLite,,,,,,,,,PowerLite,original,1.0,{},PowerLite
