company_id,company_name,website_url,industry_primary,description,city,state,employees,founded_year,website_domain,cleaned_name,data_source,confidence,enriched_data,original_company_name
3df575eb-17bd-4aff-97d6-0176cefcf5f2,Perimeter Insect Guard,,,,,,,,,Perimeter Insect Guard,original,1.0,{},Perimeter Insect Guard
3df59d61-1add-4f45-ac5c-b1350b5a83bb,Benchmark Scientific,,,,,,,,,Benchmark Scientific,original,1.0,{},Benchmark Scientific
3df5c0b1-59e1-4d0f-a977-5cece7cc3dd9,N&T Mechanical Contractors Inc.,,,,,,,,,N&T Mechanical Contractors Inc.,extracted,0.9,{},"N&T Mechanical Contractors Inc. provides commercial and industrial heating, air conditioning, wet tapping, and plumbing services. Their typical customers are businesses and industrial facilities in the Clinton, MA area. They differentiate themselves by offering 24-hour service, being a licensed business, and having over 100 years of experience in the industry. They position themselves as a reliable and experienced service provider for commercial and industrial HVAC and plumbing needs"
3df5d4f4-b415-47f0-b626-2a5636c7a2fb,Standard Hat Works,,,,,,,,,Standard Hat Works,original,1.0,{},Standard Hat Works
3df5d6a8-8172-4ae4-9200-d4ec47d9557c,Paul Dimeo,,,,,,,,,Paul Dimeo,original,1.0,{},Paul Dimeo
3df5f464-15b3-4ba7-89f4-6048057ba892,Modern Concrete Services,,,,,,,,,Modern Concrete Services,original,1.0,{},Modern Concrete Services
3df60185-53fb-4cae-9cf6-661d47d804a5,"Phoenix Interiors, LLC",,,,,,,,,"Phoenix Interiors, LLC",extracted,0.9,{},"Phoenix Interiors, LLC is an interior contractor based in Grand Rapids, MI, that provides a range of commercial interior construction services such as interior finishes, flooring installation, and carpentry work. Their typical customers are commercial businesses looking to create or renovate office spaces, retail stores, restaurants, and other commercial properties. The company differentiates itself by prioritizing quality, professionalism, and customer satisfaction, as well as by emphasizing their team of experienced craftsmen and their ability to deliver expert finish details"
3df63206-9675-4126-9e65-c3b0081bc381,Mmj Machining and Fabricating,,,,,,,,,Mmj Machining and Fabricating,original,1.0,{},Mmj Machining and Fabricating
3df653fa-0124-46d9-92e9-0f99e87898ef,THE HUB Bike Shop,http://thehubwestlake.com,,,,,,,,THE HUB Bike Shop,original,1.0,{},THE HUB Bike Shop
3df65b6c-420c-44fd-ad65-0d750bb1d362,EST Tools Co Ltd,,,,,,,,,EST Tools Co Ltd,extracted,0.9,{},"EST Tools Co Ltd is a company that specializes in the manufacturing and distribution of high-quality hand tools, power tools, and equipment for industrial, commercial, and personal use. Their typical customers are professional tradespeople, industrial companies, and DIY enthusiasts. They differentiate themselves by emphasizing the durability, performance, and reliability of their products, as well as their commitment to providing excellent customer service and support"
3df67bcb-cc7c-4cab-a73a-fe635003eb85,Thomasfloors,http://thomasfloors.com,,,,,,,,Thomasfloors,web_search,0.8,"{'found': True, 'company_name': 'Thomasfloors', 'description': None, 'industry': None, 'location': None, 'data_source': 'domain_extraction'}",Thomas Floors
3df6879e-7d69-41ac-a5e9-8d72a416a575,Reach Marketing Pro,,,,,,,,,Reach Marketing Pro,original,1.0,{},Reach Marketing Pro
3df6af05-7357-401c-87db-82644575383d,Nordic Tankers,,,,,,,,,Nordic Tankers,original,1.0,{},Nordic Tankers
3df6b559-7352-4bf9-ac5d-5b7754ad4fb9,G T L Transportation,,,,,,,,,G T L Transportation,original,1.0,{},G T L Transportation
3df6ba96-c8f7-4081-84e4-d73a4bc5e677,Mcclary Tire,,,,,,,,,Mcclary Tire,original,1.0,{},Mcclary Tire
3df6c050-a5bf-4a24-a628-064883c31332,Hardscapeconcepts,,,,,,,,,Hardscapeconcepts,original,1.0,{},Hardscapeconcepts
3df6ca84-abf9-4cb5-aa00-8a3f7a807b92,Flahybase,,,,,,,,,Flahybase,original,1.0,{},Flahybase
3df6d1c5-ceec-4bf8-b2ae-8ced73a921aa,Bukas Lighting Group,,,,,,,,,Bukas Lighting Group,extracted,0.9,{},"Bukas Lighting Group specializes in LED lighting solutions, focusing on specification, architectural, and industrial grade lighting. Their typical customers include high-end aesthetic installations, esteemed lighting professionals, challenging applications, and those looking for high-quality illumination. They claim to differentiate themselves by amplifying their brands rather than stripping away their uniqueness and identity, while also encouraging the development of unique product, sales, and marketing brand strategies"
3df6f6c6-4f21-4483-aa81-92f326d4c809,Primary Energy,,,,,,,,,Primary Energy,original,1.0,{},Primary Energy
3df6f98e-d607-466a-918f-b525b67ad0ba,Dogwoodpm,,,,,,,,,Dogwoodpm,original,1.0,{},Dogwoodpm
3df6fb04-4764-4d16-ac72-9fce8e593d24,Styria,,,,,,,,,Styria,original,1.0,{},Styria
3df72b63-a47b-4426-9209-40ce9f1c44f0,Eyebot,,,,,,,,,Eyebot,original,1.0,{},Eyebot
3df749c5-ea96-4f73-9be8-a46c298a1419,Rodebush Construction,,,,,,,,,Rodebush Construction,original,1.0,{},Rodebush Construction
3df76f39-0329-4f43-96d4-8d338b1fae74,Roehr's Machinery,,,,,,,,,Roehr's Machinery,original,1.0,{},Roehr's Machinery
3df79763-2170-41c4-9781-de91a2ca7a89,OnSite Technical Services,,,,,,,,,OnSite Technical Services,original,1.0,{},OnSite Technical Services
3df79794-a8af-4312-9f10-36ffad509d6d,Genems Systems,,,,,,,,,Genems Systems,original,1.0,{},Genems Systems
3df79c7d-1517-4567-9640-91287a7bc37a,"ABP Capital (3,559 Property on Coast Highway 101, Encinitas)",,,,,,,,,"ABP Capital (3,559 Property on Coast Highway 101, Encinitas)",original,1.0,{},"ABP Capital (3,559 Property on Coast Highway 101, Encinitas)"
3df7a5cb-9566-4030-b8ec-1043b8217530,Lumina Creative,,,,,,,,,Lumina Creative,original,1.0,{},Lumina Creative
3df7a760-db1e-47c5-8d78-9b72f0bb6986,Gazz Consulting,,,,,,,,,Gazz Consulting,original,1.0,{},Gazz Consulting
3df7b038-e5b2-4b83-91e8-6b83b0dc160a,Keller Williams Realty West - The Gina Koerner Team,,,,,,,,,Keller Williams Realty West - The Gina Koerner Team,original,1.0,{},Keller Williams Realty West - The Gina Koerner Team
3df7bf76-6059-4163-81a0-923f250194a0,Mugger Slugger Defense Concepts,,,,,,,,,Mugger Slugger Defense Concepts,original,1.0,{},Mugger Slugger Defense Concepts
3df7ce02-4570-4dc7-81a2-52fcaed0d411,Audicharlottesville,http://audicharlottesville.com,,,,,,,,Audicharlottesville,web_search,0.8,"{'found': True, 'company_name': 'Audicharlottesville', 'description': None, 'industry': None, 'location': None, 'data_source': 'domain_extraction'}",Audi Charlottesville
3df7eccb-0aaf-4db6-9ba3-be3096596f44,Kiln Drying Systems & Components,,,,,,,,,Kiln Drying Systems & Components,original,1.0,{},Kiln Drying Systems & Components
3df80538-6e9a-49f2-800b-252d777972db,FutureSense Group,,,,,,,,,FutureSense Group,original,1.0,{},FutureSense Group
3df80fe6-50b6-4eef-868a-da079bc3e454,"Jasper Energy LLC is a renewables & energy consulting company based in Naples, FL",,,,,,,,,"Jasper Energy LLC is a renewables & energy consulting company based in Naples, FL",original,1.0,{},"Jasper Energy LLC is a renewables & energy consulting company based in Naples, FL"
3df816da-01c9-406f-9361-817bee3601cd,Scaleable Solutions,,,,,,,,,Scaleable Solutions,original,1.0,{},Scaleable Solutions
3df86762-30b6-418b-8e0e-d24a2e17eb25,Gingerbarber,,,,,,,,,Gingerbarber,original,1.0,{},Gingerbarber
3df867f6-6b3b-43a0-8ad5-13f12434bad6,Closs Tire & Auto Repair,,,,,,,,,Closs Tire & Auto Repair,original,1.0,{},Closs Tire & Auto Repair
3df873b7-0396-4cbc-9fcf-398619adb742,Kriersconstruction,,,,,,,,,Kriersconstruction,original,1.0,{},Kriersconstruction
3df87ff8-8228-491a-a13c-e61e03988226,KC Truth,,,,,,,,,KC Truth,original,1.0,{},KC Truth
3df88936-feb3-48d9-b7e2-813b016d4786,Sacramento Dollhouse Shop,,,,,,,,,Sacramento Dollhouse Shop,original,1.0,{},Sacramento Dollhouse Shop
3df8a720-91db-492f-a814-0186c4b321ad,Proper Polymers-Pulaski,,,,,,,,,Proper Polymers-Pulaski,original,1.0,{},Proper Polymers-Pulaski
3df8ab96-8cb6-49cd-af37-b0aa2ad96a82,Entracare,,,,,,,,,Entracare,original,1.0,{},Entracare
3df8b013-e0d9-4aa1-925e-47ac37d39a47,LAS COLINAS ENGINEERING,,,,,,,,,LAS COLINAS ENGINEERING,original,1.0,{},LAS COLINAS ENGINEERING
