company_id,company_name,website_url,industry_primary,description,city,state,employees,founded_year,website_domain,cleaned_name,data_source,confidence,enriched_data,original_company_name
5d7cd1f6-7ec1-4813-b368-15f9c0a286c2,Johnvaughtlaw,,,,,,,,,Johnvaughtlaw,original,1.0,{},Johnvaughtlaw
5d7cddb6-dc46-4b27-87c9-875ac6339cd2,Professional Plumbers Group,,,,,,,,,Professional Plumbers Group,original,1.0,{},Professional Plumbers Group
5d7d0bde-5f62-4bde-8fcd-3da7d69d9104,"A Plus Industries, Inc",http://aplusindustriesinc.com,,,,,,,,"A Plus Industries, Inc",original,1.0,{},"A Plus Industries, Inc"
5d7d15d4-946a-43a0-bebf-8f7e9225cea5,Specialty Surgical Products (Tissue Expander Portfolio),,,,,,,,,Specialty Surgical Products (Tissue Expander Portfolio),original,1.0,{},Specialty Surgical Products (Tissue Expander Portfolio)
5d7d1aee-2515-48c8-9434-d3a7599b0ae5,A&a Historical Trails,,,,,,,,,A&a Historical Trails,original,1.0,{},A&a Historical Trails
5d7d60e7-1748-4ef3-83dd-2686446db243,K R Calvert Co,,,,,,,,,K R Calvert Co,original,1.0,{},K R Calvert Co
5d7d8c24-b910-4eb2-88d5-94114809077a,Strategy Pr,http://strategy-pr.com,,,,,,,,Strategy Pr,web_search,0.8,"{'found': True, 'company_name': 'Strategy Pr', 'description': None, 'industry': None, 'location': None, 'data_source': 'domain_extraction'}",Strategy Inc
5d7d9447-805e-4635-b753-ebdaf6dd8ae6,Platform Accounting Group,,,,,,,,,Platform Accounting Group,original,1.0,{},Platform Accounting Group
5d7d9d5e-a547-4c7a-bde2-df89d26f9f80,Port Republic Volunteer Fire Company,,,,,,,,,Port Republic Volunteer Fire Company,original,1.0,{},Port Republic Volunteer Fire Company
5d7dbbce-aca8-47ae-9c6c-ca40cafeaa12,South Columbia Basin Irrigation District,,,,,,,,,South Columbia Basin Irrigation District,original,1.0,{},South Columbia Basin Irrigation District
5d7dc527-2f1f-45ca-bc85-13a1ac417bfc,"Cerrudo Services, Inc.",,,,,,,,,"Cerrudo Services, Inc.",extracted,0.9,{},"Cerrudo Services, Inc. is a construction and service contractor that specializes in federal government contracting. Their offerings include a wide variety of horizontal and vertical construction, environmental and facility support services, and construction material supply contracts. Their typical customers are federal, state, and local public works projects, including agencies such as the Department of Homeland Security, US Coast Guard, and US General Services Administration. Cerrudo differentiates itself by being certified and approved by the Defense Contract Audit Agency (DCAA) to perform government Cost Plus contracts and by providing the highest quality of customer service possible, with a focus on safety"
5d7dde40-cf11-44a4-887c-6feac3b9ee91,Sewerdenver,,,,,,,,,Sewerdenver,original,1.0,{},Sewerdenver
5d7dea70-26a9-41ff-bbfe-b78248e9267d,Equity Office Properties (Fiduciary Trust Building),,,,,,,,,Equity Office Properties (Fiduciary Trust Building),original,1.0,{},Equity Office Properties (Fiduciary Trust Building)
5d7e0d35-c17b-47ef-a114-96b2b27e4c2c,M3 Legacy,,,,,,,,,M3 Legacy,original,1.0,{},M3 Legacy
5d7e363c-0452-4279-902b-686094a487d3,Sensible Components,,,,,,,,,Sensible Components,original,1.0,{},Sensible Components
5d7e38d9-1df4-4ef3-a614-7d852a599f72,Greenroom Communications,,,,,,,,,Greenroom Communications,original,1.0,{},Greenroom Communications
5d7e59eb-839f-49e9-8a6e-448586086a85,McClelland Air Conditioning,,,,,,,,,McClelland Air Conditioning,original,1.0,{},McClelland Air Conditioning
5d7e5fe3-ee15-46e8-881c-f81ef02647f6,Lakewood West Apartments,,,,,,,,,Lakewood West Apartments,original,1.0,{},Lakewood West Apartments
