company_id,company_name,website_url,industry_primary,description,city,state,employees,founded_year,website_domain,cleaned_name,data_source,confidence,enriched_data,original_company_name
06156199-2970-4c37-98df-0bc572b50e39,Sunny Trading,,,,,,,,,Sunny Trading,original,1.0,{},Sunny Trading
061572b4-32dd-4477-9e61-31a46fc7fac4,Opensend Inc,http://Opensend Inc.,Information Technology,"Developer of an e-commerce tool designed to provide multi-channel retargeting and programmatic re-engagement. The company's tool offers features including email, ads, and postcards, and helps users to capture high-intent traffic and generate ad-ready audiences tailored to their buyer persona, thereby allowing users to identify their prospect's home address and deliver personalized postcards overnight.",,,,,Opensend Inc.,Opensend Inc,web_search,0.8,"{'found': True, 'company_name': 'Opensend Inc', 'description': None, 'industry': None, 'location': None, 'data_source': 'domain_extraction'}",Francesco Gatti
06157ee7-c1a7-411d-9e13-553e01cb1ad4,Miller Consultants,,,,,,,,,Miller Consultants,original,1.0,{},Miller Consultants
0615a0b0-2603-4773-aaaa-d4b760b6b43d,Law Offices Of Andrew P. Johnson,,,,,,,,,Law Offices Of Andrew P. Johnson,original,1.0,{},Law Offices Of Andrew P. Johnson
0615c017-7a60-4862-8407-b147d37bf6fb,Abrams Technical Services,,,,,,,,,Abrams Technical Services,original,1.0,{},Abrams Technical Services
0615c8ad-4e6e-4ae5-8001-0087a7812324,Indian River Financial Group,,,,,,,,,Indian River Financial Group,original,1.0,{},Indian River Financial Group
0615cbb5-1112-437c-a167-28e5b87e6ebd,Granitex Construction Co,,,,,,,,,Granitex Construction Co,original,1.0,{},Granitex Construction Co
0615e2f4-b619-4113-bdc4-f1f4f88505f6,"Penta Group (Washington, D.C.)",,,,,,,,,"Penta Group (Washington, D.C.)",original,1.0,{},"Penta Group (Washington, D.C.)"
0615ef15-601f-42c7-9f20-ecda3481cf5b,Goshen Coffee,,,,,,,,,Goshen Coffee,original,1.0,{},Goshen Coffee
0615fd74-6b58-4167-a9a8-90baf3127467,Sealock Security Systems,,,,,,,,,Sealock Security Systems,original,1.0,{},Sealock Security Systems
06160d6d-eb77-4398-8f3e-eab868f4b061,A and R Concrete Products,,,,,,,,,A and R Concrete Products,original,1.0,{},A and R Concrete Products
06166abd-1005-49a2-bc01-fbe9f53b700d,RMC Plastics,,,,,,,,,RMC Plastics,original,1.0,{},RMC Plastics
06167066-91a1-4ff5-a1ef-371149a7aca2,Eastside Guardians,,,,,,,,,Eastside Guardians,original,1.0,{},Eastside Guardians
06167fa7-50d0-4435-a620-c12cb40a3e56,Georgiakidsguide,,,,,,,,,Georgiakidsguide,original,1.0,{},Georgiakidsguide
06169ebf-9b85-427c-9dab-c586d76ead0a,Lee Herzog Facade Access Consulting Inc,http://leeherzogconsulting.com,,,,,,,,Lee Herzog Facade Access Consulting Inc,original,1.0,{},Lee Herzog Facade Access Consulting Inc
0616b298-d066-4408-aeed-9cf81bc7692f,MID-MISSOURI PROPERTY MNGT,,,,,,,,,MID-MISSOURI PROPERTY MNGT,original,1.0,{},MID-MISSOURI PROPERTY MNGT
0616d739-6525-4d76-a288-525c544064cb,MPF Products,,,,,,,,,MPF Products,original,1.0,{},MPF Products
0616fd58-4980-4eb4-abc7-6a8f1dc69e6b,Metro Pest,,,,,,,,,Metro Pest,original,1.0,{},Metro Pest
061704e0-9526-43f3-afca-840db19e4456,INNOVA HEALTH SOLUTIONS,,,,,,,,,INNOVA HEALTH SOLUTIONS,original,1.0,{},INNOVA HEALTH SOLUTIONS
0617160a-66d1-412a-9988-f491c2156ec8,Hill Event Center,,,,,,,,,Hill Event Center,original,1.0,{},Hill Event Center
0617195b-197b-4725-bdc8-13cdd1ff254e,Dynalectric Thermography,,,,,,,,,Dynalectric Thermography,original,1.0,{},Dynalectric Thermography
06173843-076a-4474-bb66-84edc4641683,Prosolar,,,,,,,,,Prosolar,original,1.0,{},Prosolar
061742f9-6bdf-4aac-a06f-cf10e547b586,Gothic Moon Productions,,,,,,,,,Gothic Moon Productions,original,1.0,{},Gothic Moon Productions
061784be-51f9-4c5a-a276-23bb6d1946ce,Emoticon Productions,,,,,,,,,Emoticon Productions,original,1.0,{},Emoticon Productions
06179d99-8426-432e-87d0-7f52702a0310,Telliant,http://telliant.com,Application Software,Privately Held (no backing),,,,,telliant.com,Telliant,web_search,0.8,"{'found': True, 'company_name': 'Telliant', 'description': None, 'industry': None, 'location': None, 'data_source': 'domain_extraction'}",Seth Narayanan
0617abf6-1726-41e2-95ed-b6c0ff897cc5,Remotely Collective,,,,,,,,,Remotely Collective,original,1.0,{},Remotely Collective
0617eaa8-ba7b-4c04-8893-5c7c1cc942b7,Petroleum Containment,,,,,,,,,Petroleum Containment,original,1.0,{},Petroleum Containment
0617ee8d-3b40-4ddd-9e1d-2c02b69c6993,ProHawk,,,,,,,,,ProHawk,original,1.0,{},ProHawk
0617f7a3-7ac9-4e99-ae83-9690188851fb,Powder-Tech Associates,,,,,,,,,Powder-Tech Associates,original,1.0,{},Powder-Tech Associates
0617fe77-bc96-4676-88c7-622d8b394ebd,McClure and Associates Construction,,,,,,,,,McClure and Associates Construction,original,1.0,{},McClure and Associates Construction
0617fed4-dadf-411f-a9e3-ba67fcb1769a,HydroScapes,,,,,,,,,HydroScapes,original,1.0,{},HydroScapes
0618009f-9abb-42d9-a0dd-afd96522e2b0,Intelliprint Solutions,,,,,,,,,Intelliprint Solutions,original,1.0,{},Intelliprint Solutions
061817ad-0f44-46fa-b125-30aa9e7de547,Apwla,http://apwla.com,,,,,,,,Apwla,web_search,0.8,"{'found': True, 'company_name': 'Apwla', 'description': None, 'industry': None, 'location': None, 'data_source': 'domain_extraction'}",American Printworks
06181faf-e1f2-4c9c-988a-290e8c461de4,Monroe Paint Distributors,,,,,,,,,Monroe Paint Distributors,original,1.0,{},Monroe Paint Distributors
0618583f-738e-41bb-a7ec-dac2b63da86b,Impact San Antonio,,,,,,,,,Impact San Antonio,original,1.0,{},Impact San Antonio
06186365-4769-4dec-bdb1-7c7ed45a921c,fulmore chiropractic health,,,,,,,,,fulmore chiropractic health,original,1.0,{},fulmore chiropractic health
0618914b-447c-4b7d-b4cc-1092ecf637f7,Kestrel Labs,,,,,,,,,Kestrel Labs,original,1.0,{},Kestrel Labs
0618a4f0-9f7b-4975-9626-39576aa88379,PathLynks,,,,,,,,,PathLynks,original,1.0,{},PathLynks
0618d110-204b-43bf-b21e-ef9974218647,Haney's Glass Shop,,,,,,,,,Haney's Glass Shop,original,1.0,{},Haney's Glass Shop
0618e3a7-f1ee-45ec-a617-513f3ac89067,Nualgiaquarium,,,,,,,,,Nualgiaquarium,original,1.0,{},Nualgiaquarium
0619028a-92b7-4646-8d82-77258ce5598c,Institute For Health Metrics and Evaluation,,,,,,,,,Institute For Health Metrics and Evaluation,original,1.0,{},Institute For Health Metrics and Evaluation
0619041f-ce40-466c-a87a-0cd3e553a9f4,"Educational Media Foundation (KJME (700) in Rocklin, California)",,,,,,,,,"Educational Media Foundation (KJME (700) in Rocklin, California)",original,1.0,{},"Educational Media Foundation (KJME (700) in Rocklin, California)"
06191983-701b-40f2-8e23-8d041ea4bfec,Sunny Arizona Pool Service,,,,,,,,,Sunny Arizona Pool Service,original,1.0,{},Sunny Arizona Pool Service
061938f3-ff53-4f94-bfd6-0a00507d1ff1,Sledstuff,http://sledstuff.com,,,,,,,,Sledstuff,web_search,0.8,"{'found': True, 'company_name': 'Sledstuff', 'description': None, 'industry': None, 'location': None, 'data_source': 'domain_extraction'}",Sears Kits
06195d4f-b1b0-4c66-8b1e-4f9d21cbd1ec,Panera Bread (73 cafes),,,,,,,,,Panera Bread (73 cafes),original,1.0,{},Panera Bread (73 cafes)
061983e7-52fb-4700-9962-36bc7c978490,Earthwise Plastics,,,,,,,,,Earthwise Plastics,extracted,0.9,{},"Earthwise Plastics is dedicated to manufacturing high-quality synthetic lumber products at affordable prices. Their typical customers include individuals and businesses in need of outdoor furniture, landscaping materials, scuff liners, and pallets. Earthwise Plastics differentiates itself by offering products made from 97% recycled plastic, which are UV protected, splinter-resistant, and never need staining or sanding. They position themselves as a company committed to integrity, quality, and responsive customer service, aiming to be the top choice for current and custom HDPE plastic profiles"
06199342-ee50-4566-a9aa-e2cbf46c1c8e,HireBox,,,,,,,,,HireBox,original,1.0,{},HireBox
06199863-8f42-4071-9f8b-e99183f63b7b,Studio Fusco,,,,,,,,,Studio Fusco,original,1.0,{},Studio Fusco
0619a625-a491-4029-b782-43d27a97a9a1,Industrial Door and Weatherstrip Co,,,,,,,,,Industrial Door and Weatherstrip Co,original,1.0,{},Industrial Door and Weatherstrip Co
0619c1da-1c8f-4f78-9de9-b25fc6b14dad,Halverson Group,,,,,,,,,Halverson Group,original,1.0,{},Halverson Group
0619da23-81c0-4116-8a68-c4ee8cc0fa49,Pgtek,,,,,,,,,Pgtek,original,1.0,{},Pgtek
061a0386-8c32-4dba-bb1c-876954c3f0b7,Tekniseri Group,,,,,,,,,Tekniseri Group,original,1.0,{},Tekniseri Group
061a3fff-3977-4708-a742-f378f4933730,International Vault,,,,,,,,,International Vault,original,1.0,{},International Vault
061a4162-20ad-4496-9ff2-2a201c791b58,Gulfstream Cable and Communication Corporation,,,,,,,,,Gulfstream Cable and Communication Corporation,original,1.0,{},Gulfstream Cable and Communication Corporation
061a459d-d6c7-4474-a5e6-c44baf977ac3,Herb Boyce Grading Co,,,,,,,,,Herb Boyce Grading Co,original,1.0,{},Herb Boyce Grading Co
061a4797-6153-400b-b336-7101675cafbc,Legal Books Depot,,,,,,,,,Legal Books Depot,original,1.0,{},Legal Books Depot
061a8318-61c3-4d7a-b9be-637a81e4d6f3,"Fourthsquare, Llc","http://FourthSquare, LLC",Information Technology,"Provider of information technology consulting services intended to public sector and commercial customers looking for specialists who can help with their digital transformation agenda. The company's ERP implementation and managed services encompass various aspects of Oracle e-business applications, business intelligence, enterprise performance management, and middleware implementation, enabling to aid clients in their digital transformation objectives.",,,,,"FourthSquare, LLC","Fourthsquare, Llc",web_search,0.8,"{'found': True, 'company_name': 'Fourthsquare, Llc', 'description': None, 'industry': None, 'location': None, 'data_source': 'domain_extraction'}",Venkatash Kovela
061aa92f-f833-450e-a656-e7cc05a69384,Liveskunktrapping,,,,,,,,,Liveskunktrapping,original,1.0,{},Liveskunktrapping
061aabd2-da07-4665-b329-86aed212e34f,Scotts Hill Hardware & Supply,,,,,,,,,Scotts Hill Hardware & Supply,original,1.0,{},Scotts Hill Hardware & Supply
061ab2a5-2319-4f0d-b6b8-18862d2c49b6,Aqua Clear Water Co,http://aquaclearwater.com,,,,,,,,Aqua Clear Water Co,original,1.0,{},Aqua Clear Water Co
