company_id,company_name,website_url,industry_primary,description,city,state,employees,founded_year,website_domain,cleaned_name,data_source,confidence,enriched_data,original_company_name
49ccbe09-f644-4a59-9751-aca69522e695,Canco General Contractors Inc,,,,,,,,,Canco General Contractors Inc,extracted,0.9,{},"Canco General Contractors Inc provides general contracting services, design-build construction, and commercial metal building construction. Their typical customers are local and national companies throughout Florida and the Southeast. They differentiate themselves by offering a diverse spectrum of professional services in engineering, construction management, land acquisition, program management, and licensed general contracting. They position themselves as a one-stop solution for clients' construction and engineering needs, emphasizing their total services approach and their ability to deliver projects of any scope or size"
49cced37-9c0e-4e08-9778-3e501fdb02de,Set Environmental of Oklahoma,,,,,,,,,Set Environmental of Oklahoma,original,1.0,{},Set Environmental of Oklahoma
49cd2efb-03b5-44b3-9e4f-4146bb952625,ChildNEXUS,,,,,,,,,ChildNEXUS,original,1.0,{},ChildNEXUS
49cd316e-f8c1-468b-bfea-312e7223a394,HYD,,,,,,,,,HYD,original,1.0,{},HYD
49cd9421-3959-44c5-86dd-f82d2168a5da,Monarchstones,http://monarchstones.com,,,,,,,,Monarchstones,web_search,0.8,"{'found': True, 'company_name': 'Monarchstones', 'description': None, 'industry': None, 'location': None, 'data_source': 'domain_extraction'}",Monarch Stones
49cd9747-903c-4111-8706-149845b969ea,"Palmac Company, Incorporated",,,,,,,,,"Palmac Company, Incorporated",original,1.0,{},"Palmac Company, Incorporated"
49cdae10-fb84-40f0-884c-cb13cfd39d82,Mya Creations,http://mya-creations.business.site/,,,,,,,,Mya Creations,web_search,0.8,"{'found': True, 'company_name': 'Mya Creations', 'description': None, 'industry': None, 'location': None, 'data_source': 'domain_extraction'}",Mya Creations
49cdb56f-2c57-4d99-a392-c7dd4881cfbd,Schallertenterprises,http://schallertenterprises.com,,,,,,,,Schallertenterprises,web_search,0.8,"{'found': True, 'company_name': 'Schallertenterprises', 'description': None, 'industry': None, 'location': None, 'data_source': 'domain_extraction'}",Schallert Enterprises
49cdb947-9cb2-4181-94ff-e69fef63e47d,Precise Tool and Die Company,,,,,,,,,Precise Tool and Die Company,original,1.0,{},Precise Tool and Die Company
49cdc407-09eb-46e7-824c-ee092705efbf,Lara (Business/Productivity Software),,,,,,,,,Lara (Business/Productivity Software),original,1.0,{},Lara (Business/Productivity Software)
49cdcc03-eff3-435d-b7e2-d441458b151f,Macho Machinery,,,,,,,,,Macho Machinery,original,1.0,{},Macho Machinery
49cde28d-d33b-45c3-b726-b616f76455b9,48 Hr Books,http://www.linkedin.com/company/4thought-marketing,,,,,,,,48 Hr Books,original,1.0,{},48 Hr Books
49ce07aa-9cc2-4713-922a-4e953646586f,Champs Cleaners,,,,,,,,,Champs Cleaners,extracted,0.9,{},"Champs Cleaners offers a range of laundry and dry cleaning services, including dry cleaning for both residential and commercial needs, wash and fold laundry services, alterations for suits and dresses, and cleaning services for home textiles such as drapery, comforters, towels, and rugs. Their typical customers are individuals and businesses in the Greater Oakland and Genesee County area who are looking for convenient and efficient dry cleaning and laundry services. Champs Cleaners positions itself as a one-stop shop for all dry cleaning and laundry needs, offering free pickup and delivery for a more convenient and affordable experience, while also emphasizing their commitment to quality, efficiency, and superior customer service"
49ce314a-eb2f-4808-875f-d5df1ab6a5b9,Motor-Sport Tire Company,,,,,,,,,Motor-Sport Tire Company,extracted,0.9,{},"Motor-Sport Tire Company provides comprehensive tire and auto repair services in Derry, NH. Their offerings include tire sales and service, wheel alignments, transmission repair, brake repair, computer diagnostics, and many other automotive services. Their typical customers are individuals with single or multiple vehicles, as well as businesses with fleets of cars. Motor-Sport Tire Company differentiates themselves by offering top-tier brand name tires, meticulous mounting services, and High-Speed Balancing with Force Variation to ensure optimal performance and stability. They also emphasize a warm and inviting atmosphere for their customers, providing amenities such as Wi-Fi, cold water, and coffee in their waiting area"
