company_id,company_name,website_url,industry_primary,description,city,state,employees,founded_year,website_domain,cleaned_name,data_source,confidence,enriched_data,original_company_name
8139b89b-b636-44cb-88c3-ef4cd87edd80,300 Stewart Avenue Corporation,,,,,,,,,300 Stewart Avenue Corporation,original,1.0,{},300 Stewart Avenue Corporation
8139c1e6-c248-4147-af5f-b8b92258571b,Grny Renovation,,,,,,,,,Grny Renovation,original,1.0,{},Grny Renovation
8139dec5-1e88-4830-97be-7463127cca51,Edilandscape,,,,,,,,,Edilandscape,original,1.0,{},Edilandscape
8139e514-6a9a-4a69-9aee-2764bcf16093,Keller Custom Building,,,,,,,,,Keller Custom Building,original,1.0,{},Keller Custom Building
8139ec19-4381-4de3-9b09-0c59c857cdc2,Huth - Ben Pearson International,,,,,,,,,Huth - Ben Pearson International,original,1.0,{},Huth - Ben Pearson International
8139fd6d-e897-4b49-92f4-5ae3e22f5d58,Knauf USA Polystyrene,,,,,,,,,Knauf USA Polystyrene,original,1.0,{},Knauf USA Polystyrene
813a01b3-104d-4426-81f3-1dd96e61bd1b,Boone Ready Mix Inc,http://boonereadymix.com,,,,,,,,Boone Ready Mix Inc,original,1.0,{},Boone Ready Mix Inc
813a1ed7-8a88-4026-a8b0-22d90554b2b8,Govify,,,,,,,,,Govify,original,1.0,{},Govify
813a2037-40f4-462c-ae6c-687269ca295f,Red Earth,,,,,,,,,Red Earth,original,1.0,{},Red Earth
813a213c-5f01-46af-9c98-15baf2e77495,Life Saving Equipment Repair,,,,,,,,,Life Saving Equipment Repair,original,1.0,{},Life Saving Equipment Repair
813a3035-5ce7-4272-bfaf-996cfcf9ba7e,Culligan of Ogden,http://culliganogden.com,,,,,,,,Culligan of Ogden,original,1.0,{},Culligan of Ogden
813a3b86-2986-4381-8ed3-5bfbe521870a,Masprayfoaminc,,,,,,,,,Masprayfoaminc,original,1.0,{},Masprayfoaminc
813a7053-db89-4c76-b291-15fd3578f584,metad inc,,,,,,,,,metad inc,original,1.0,{},metad inc
813a83bb-18c6-475d-a6c4-577034c54ac0,MessageMuse,,,,,,,,,MessageMuse,original,1.0,{},MessageMuse
813a8794-3841-4e7a-924c-982b710ad216,Karr Foodservice Dist,,,,,,,,,Karr Foodservice Dist,original,1.0,{},Karr Foodservice Dist
813a9d77-a6f9-4df0-ae27-39e44cbd6e9f,McGovern Municipal HQ,,,,,,,,,McGovern Municipal HQ,original,1.0,{},McGovern Municipal HQ
